TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3285.799005889791,0.005544408,1482004,,,,,,,168,,,,,,,,,,
3285.800394783633,0.005544414,1482005,,,,,,,32,,,,,,,,,,
3285.8017836779404,0.00554442,1482006,,,,,,,32,,,,,,,,,,
3285.8031725717833,0.0055444255,1482007,,,,,,,32,,,,,,,,,,
3285.804561466092,0.0055444315,1482008,59959.38,29.287313,5121.682,11.030377,19231.387,30.636421,0,,,,,951.3027848572593,4.6622317E-4,490.8950231318624,4.676669E-4,0.012396257,0.14825463
3285.805950359934,0.005544437,1482009,59945.348,29.286245,5131.1406,11.037889,19182.58,30.635305,0,,,,,951.3046503471393,4.661941E-4,490.89064949523885,4.67553E-4,0.014223387,0.14461368
3285.8073392542424,0.005544443,1482010,59964.203,29.285933,5118.2964,11.032763,19253.15,30.634975,0,,,,,951.3051522514513,4.6634107E-4,490.8898393866748,4.6794562E-4,0.014749902,0.14193708
3285.8087281480853,0.0055444487,1482011,59994.07,29.286549,5103.2935,11.027319,19248.473,30.63562,0,,,,,951.3050852654637,4.6575902E-4,490.8883228975807,4.6783124E-4,0.014571701,0.14030768
3285.8101170419272,0.0055444543,1482012,59913.26,29.277313,5117.8545,11.033293,19226.113,30.625961,0,,,,,951.303544730784,4.6650245E-4,490.90052544769384,4.6853942E-4,0.012993443,0.15385269
3285.811505936236,0.0055444604,1482013,59893.906,29.27367,5128.968,11.031881,19178.418,30.62215,0,,,,,951.3056193417955,4.664966E-4,490.89015517554424,4.6855526E-4,0.015005944,0.14232555
3285.8128948300787,0.005544466,1482014,59962.668,29.28279,5107.7153,11.024545,19208.205,30.631691,0,,,,,951.3026308895602,4.6623536E-4,490.8895108510357,4.6745958E-4,0.011796079,0.14226282
3285.8142837243863,0.005544472,1482015,59914.0,29.28197,5123.0415,11.038023,19173.105,30.630829,0,,,,,951.3031476720431,4.661776E-4,490.88948137679637,4.6831422E-4,0.012471852,0.14119779
3285.8156726182287,0.0055444776,1482016,59900.92,29.27307,5112.7935,11.033775,19169.201,30.621523,0,,,,,951.3017303863915,4.6642974E-4,490.893809016362,4.6797667E-4,0.01045294,0.14658122
3285.8170615125373,0.0055444837,1482017,59872.41,29.261967,5109.1196,11.017801,19124.809,30.60991,0,,,,,951.3082565898145,4.6630655E-4,490.8876398516004,4.682267E-4,0.018225262,0.13905807
3285.81845040638,0.0055444892,1482018,59941.918,29.276913,5100.702,11.024749,19214.748,30.625544,0,,,,,951.3041435810827,4.6620207E-4,490.89290131476156,4.6792466E-4,0.014075736,0.14593679
3285.819839300688,0.0055444953,1482019,59941.383,29.270023,5096.8223,11.011004,19209.617,30.618336,0,,,,,951.2996684927473,4.661094E-4,490.889518269566,4.6805182E-4,0.008312335,0.14143845
3285.8212281945307,0.005544501,1482020,59933.953,29.276499,5101.4756,11.018648,19220.865,30.625109,0,,,,,951.3048168709417,4.6655422E-4,490.8956729499736,4.6769425E-4,0.014073093,0.14789869
3285.8226170888393,0.005544507,1482021,59904.703,29.270582,5114.4253,11.025695,19144.684,30.618921,0,,,,,951.3015675046996,4.6623306E-4,490.88464670696146,4.6815537E-4,0.011621474,0.13650684
3285.8240059826817,0.0055445125,1482022,59915.156,29.284399,5139.4707,11.044909,19179.451,30.633373,0,,,,,951.3022225107982,4.6623414E-4,490.8923159416987,4.6803607E-4,0.011786775,0.14520144
3285.8253948769902,0.0055445186,1482023,59975.98,29.28585,5120.991,11.028661,19222.607,30.634892,0,,,,,951.3026246978835,4.663899E-4,490.89286869254494,4.6750662E-4,0.011478033,0.14583865
3285.8267837708327,0.005544524,1482024,59986.312,29.289673,5117.859,11.030416,19218.06,30.638887,0,,,,,951.3046273780948,4.6594298E-4,490.88890294692675,4.6758476E-4,0.013916096,0.14098525
3285.8281726651408,0.00554453,1482025,59914.027,29.277056,5111.3096,11.026448,19170.56,30.625692,0,,,,,951.2989295930786,4.66694E-4,490.88810441078647,4.682583E-4,0.008524842,0.14020258
3285.8295615594484,0.0055445363,1482026,59953.992,29.284996,5118.1523,11.035149,19208.494,30.633997,0,,,,,951.3035980596185,4.6642195E-4,490.88667766266747,4.6768266E-4,0.012650469,0.13929021
3285.8309504532913,0.005544542,1482027,59870.62,29.269964,5122.956,11.035163,19145.127,30.618273,0,,,,,951.303893897751,4.6671083E-4,490.8915801751484,4.6837886E-4,0.01384237,0.14428158
