TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3285.7989634354512,0.005501954,1482004,,,,,,,168,,,,,,,,,,
3285.800352329293,0.0055019595,1482005,,,,,,,32,,,,,,,,,,
3285.8017412226695,0.0055019646,1482006,,,,,,,32,,,,,,,,,,
3285.8031301165124,0.00550197,1482007,,,,,,,32,,,,,,,,,,
3285.8045190103553,0.005501976,1482008,45801.12,24.372766,3310.6724,6.392114,48275.652,26.693222,0,,,,,964.8341747182175,4.5112145E-4,897.3295084032799,4.482216E-4,0.011069068,0.13436738
3285.8059079041973,0.0055019814,1482009,45849.227,24.380465,3301.7031,6.3897047,48301.785,26.701653,0,,,,,964.8348202870939,4.5063344E-4,897.326656922562,4.4717337E-4,0.012978581,0.13101587
3285.8072967975745,0.0055019865,1482010,45813.332,24.375237,3309.316,6.393554,48283.24,26.695927,0,,,,,964.835176027963,4.5117992E-4,897.3244776473383,4.478027E-4,0.01375981,0.1285941
3285.8086856914174,0.005501992,1482011,45743.86,24.365524,3321.1443,6.404845,48186.03,26.68529,0,,,,,964.8351377429464,4.5165536E-4,897.3239507121386,4.4862548E-4,0.013161024,0.1269221
3285.8100745852594,0.0055019977,1482012,45839.473,24.383562,3308.7908,6.392853,48312.594,26.705046,0,,,,,964.8337844071946,4.506877E-4,897.3349298667125,4.4823738E-4,0.0115775615,0.14039265
3285.8114634791023,0.0055020032,1482013,45834.957,24.386566,3316.9878,6.4056673,48293.883,26.708334,0,,,,,964.8345073462349,4.5102308E-4,897.3255036901458,4.4814523E-4,0.013450965,0.12891303
3285.8128523724795,0.0055020084,1482014,45836.79,24.381285,3315.8503,6.3940063,48260.453,26.702553,0,,,,,964.8327587868231,4.510055E-4,897.3243265196734,4.4726455E-4,0.010724399,0.12854883
3285.8142412663215,0.005502014,1482015,45854.766,24.389202,3316.5134,6.401575,48286.633,26.711222,0,,,,,964.8335903782297,4.5082232E-4,897.3246567927914,4.4779805E-4,0.011175398,0.12765653
3285.815630160164,0.0055020195,1482016,45832.902,24.382679,3309.6367,6.3978767,48258.39,26.704079,0,,,,,964.831055882229,4.5119578E-4,897.3283635956483,4.4777076E-4,0.009279826,0.13297534
3285.817019054007,0.005502025,1482017,45840.02,24.381123,3310.5505,6.390775,48263.71,26.702375,0,,,,,964.8381177081955,4.507721E-4,897.3226473975457,4.477195E-4,0.017079948,0.12549923
3285.818407947384,0.0055020303,1482018,45860.332,24.389053,3312.4414,6.397625,48279.305,26.711058,0,,,,,964.8342583746413,4.5079493E-4,897.327055261105,4.4752078E-4,0.012504514,0.13231076
3285.819796841226,0.005502036,1482019,45819.387,24.383602,3320.1663,6.406484,48223.086,26.705088,0,,,,,964.8291061662206,4.5100084E-4,897.3237776559696,4.4814407E-4,0.0068917708,0.12800065
3285.821185735069,0.0055020414,1482020,45833.438,24.384457,3313.8606,6.3956146,48260.285,26.706024,0,,,,,964.8346632468268,4.5147847E-4,897.330101257423,4.478651E-4,0.013224161,0.13436617
3285.8225746289118,0.005502047,1482021,45850.723,24.389517,3315.422,6.4039254,48239.363,26.711569,0,,,,,964.8332363860172,4.5077712E-4,897.3204674144022,4.4757684E-4,0.0101973675,0.12308691
3285.823963522754,0.0055020526,1482022,45813.46,24.379774,3319.2703,6.3982387,48200.85,26.700897,0,,,,,964.8329044855981,4.5138432E-4,897.3274107391322,4.4793528E-4,0.010460653,0.13159226
3285.8253524161314,0.0055020577,1482023,45894.023,24.394388,3312.0886,6.3929253,48274.71,26.716902,0,,,,,964.8330318951449,4.5074875E-4,897.3279142340338,4.4730562E-4,0.010120387,0.13216034
3285.826741309974,0.0055020633,1482024,45849.586,24.385347,3306.2886,6.3963084,48221.977,26.707,0,,,,,964.8337507464644,4.5112032E-4,897.3236003054437,4.4716735E-4,0.012497709,0.12761307
3285.8281302038163,0.005502069,1482025,45859.113,24.3889,3312.5894,6.395134,48232.51,26.710894,0,,,,,964.8305146082281,4.5093236E-4,897.3239234989912,4.479364E-4,0.007061557,0.12688808
3285.8295190976582,0.0055020745,1482026,45839.88,24.379732,3308.3438,6.390345,48207.793,26.700851,0,,,,,964.8337499692275,4.510235E-4,897.3221640109784,4.4759942E-4,0.011382725,0.12590933
3285.830907991501,0.00550208,1482027,45856.24,24.384302,3310.727,6.392863,48237.816,26.705856,0,,,,,964.8348414093168,4.5061932E-4,897.3269090678042,4.477768E-4,0.012582331,0.13084832
3285.8322968848784,0.005502085,1482028,45842.53,24.384861,3315.1216,6.397806,48203.734,26.706467,0,,,,,964.8310493222291,4.5128362E-4,897.3225515490514,4.4758336E-4,0.008711325,0.12551571
3285.8336857787203,0.005502091,1482029,45831.48,24.38772,3320.6443,6.4063916,48181.824,26.709599,0,,,,,964.8347778583424,4.5104124E-4,897.3218441076816,4.478139E-4,0.012825893,0.12436212
3285.835074672563,0.0055020964,1482030,45871.555,24.389301,3306.7134,6.3922734,48229.473,26.711332,0,,,,,964.8301938530676,4.5084837E-4,897.3266956985337,4.4792634E-4,0.0072017615,0.13033125
3285.836463566405,0.005502102,1482031,45859.27,24.389893,3320.9233,6.396608,48200.836,26.711979,0,,,,,964.8348509740056,4.5082887E-4,897.3231971407417,4.4744185E-4,0.012630266,0.12764414
3285.8378524602467,0.0055021076,1482032,45855.39,24.38022,3300.2827,6.383016,48197.79,26.701385,0,,,,,964.8305509816634,4.5084138E-4,897.3246842508107,4.4764654E-4,0.008189948,0.12896523
3285.8392413540896,0.005502113,1482033,45861.273,24.390629,3311.035,6.3968306,48218.746,26.712786,0,,,,,964.8318246760448,4.5128638E-4,897.323331603221,4.4797309E-4,0.009979951,0.12579834
3285.840630247467,0.0055021183,1482034,45816.098,24.38138,3317.4111,6.402959,48181.414,26.702654,0,,,,,964.8345263893377,4.5142116E-4,897.3210139268073,4.4859623E-4,0.011438926,0.12196757
3285.842019141309,0.005502124,1482035,45852.97,24.389286,3313.6526,6.3961535,48205.39,26.711315,0,,,,,964.8291649240994,4.5111633E-4,897.323357461279,4.4839393E-4,0.0061492445,0.12598976
3285.8434080351512,0.0055021294,1482036,45884.418,24.39112,3311.3281,6.3938885,48216.96,26.713324,0,,,,,964.8337069984257,4.5055535E-4,897.3231348026802,4.477167E-4,0.01226446,0.12663524
3285.844796928994,0.005502135,1482037,45897.707,24.39527,3315.9343,6.39456,48217.016,26.717867,0,,,,,964.830359007305,4.507675E-4,897.3193961711221,4.4753824E-4,0.008675576,0.1222087
3285.846185822837,0.0055021406,1482038,45902.668,24.407116,3320.3203,6.4069524,48208.965,26.730843,0,,,,,964.8332069250272,4.5081106E-4,897.3223442635257,4.4740242E-4,0.011356257,0.12625946
3285.847574716679,0.005502146,1482039,45862.4,24.38821,3311.0898,6.39354,48169.797,26.710135,0,,,,,964.8299777008991,4.5093594E-4,897.3222083772272,4.4771764E-4,0.007779446,0.12558037
3285.848963610522,0.005502152,1482040,45864.457,24.388506,3316.855,6.3949046,48162.793,26.710459,0,,,,,964.8303239407375,4.5102183E-4,897.3244169055,4.4730186E-4,0.0076501975,0.12818581
3285.850352503899,0.005502157,1482041,45871.12,24.391903,3309.9827,6.395355,48168.633,26.714182,0,,,,,964.8338293483166,4.5102066E-4,897.3211959781404,4.4748947E-4,0.011921731,0.1235566
3285.851741397741,0.0055021625,1482042,45869.777,24.387995,3314.7424,6.393516,48179.53,26.709898,0,,,,,964.8320838377061,4.5077904E-4,897.3215821348782,4.478631E-4,0.009591916,0.124342516
