TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3285.7990169892932,0.0055555077,1482004,,,,,,,168,,,,,,,,,,
3285.8004058817382,0.005555512,1482005,,,,,,,32,,,,,,,,,,
3285.8017947741832,0.005555516,1482006,,,,,,,32,,,,,,,,,,
3285.803183666629,0.0055555203,1482007,,,,,,,32,,,,,,,,,,
3285.804572559075,0.0055555245,1482008,3470.0876,8.472166,1642.1025,3.365498,3883.0503,11.024483,0,,,,,828.0557896076203,0.0016258445,444.7538523555648,0.0016223338,0.015131422,0.1511658
3285.80596145152,0.0055555287,1482009,3455.8464,8.464304,1642.9714,3.3672478,3862.5718,11.014251,0,,,,,828.0575412601365,0.0016308639,444.7492110568049,0.0016268621,0.017006582,0.14759019
3285.8073503444316,0.0055555333,1482010,3455.8872,8.466677,1647.3267,3.369209,3868.873,11.017338,0,,,,,828.0593554684702,0.0016309974,444.74793991837765,0.001628611,0.017437633,0.14462763
3285.8087392368775,0.0055555375,1482011,3472.7588,8.47228,1641.3312,3.366154,3889.334,11.02463,0,,,,,828.0573921578726,0.0016244866,444.74637537831296,0.0016213685,0.017222276,0.14307976
3285.8101281293225,0.0055555417,1482012,3460.8398,8.466871,1643.8647,3.366353,3877.5076,11.017591,0,,,,,828.0576631139523,0.0016289228,444.75944364451215,0.0016282834,0.015917461,0.15691526
3285.8115170217684,0.005555546,1482013,3481.372,8.483879,1644.3016,3.3674543,3905.5203,11.039723,0,,,,,828.0579576744395,0.0016230862,444.74927359609126,0.0016220333,0.017757272,0.14521337
3285.8129059142143,0.00555555,1482014,3481.5408,8.481419,1645.7809,3.3673441,3903.4514,11.036522,0,,,,,828.0536484318036,0.0016244286,444.7467177473564,0.0016181251,0.01447416,0.14516616
3285.8142948066593,0.0055555543,1482015,3469.5476,8.470083,1641.3865,3.3657951,3890.6611,11.021771,0,,,,,828.0540624029735,0.0016275514,444.7495067671088,0.0016230604,0.015181359,0.14405443
3285.8156836991047,0.0055555585,1482016,3458.2256,8.462173,1642.3649,3.3649547,3877.4336,11.011479,0,,,,,828.0541457320268,0.0016308795,444.7541920291856,0.0016271818,0.013176522,0.14956099
3285.8170725920163,0.005555563,1482017,3469.5286,8.472848,1642.9237,3.3696616,3894.4192,11.025369,0,,,,,828.059650301459,0.0016279846,444.74968200162374,0.0016245142,0.020900248,0.14204645
3285.818461484462,0.0055555673,1482018,3450.8018,8.467892,1649.2069,3.3761597,3869.5334,11.01892,0,,,,,828.0606774415494,0.001632721,444.7526524174111,0.0016297108,0.016881522,0.14893222
3285.819850376907,0.0055555715,1482019,3460.563,8.473911,1647.8678,3.369419,3883.868,11.026752,0,,,,,828.0546669594453,0.001632621,444.75001227418295,0.0016300844,0.010973737,0.14420544
3285.821239269353,0.0055555757,1482020,3467.9424,8.472701,1645.953,3.369582,3899.4036,11.025179,0,,,,,828.05736028808,0.0016266425,444.75180280425576,0.0016235515,0.016803775,0.15095435
3285.822628161799,0.00555558,1482021,3464.4377,8.477794,1648.577,3.3706875,3889.6873,11.031805,0,,,,,828.0542933998516,0.0016310642,444.74982761353914,0.001627403,0.014320041,0.13932453
3285.8240170542445,0.005555584,1482022,3466.1453,8.468982,1642.1102,3.3663983,3894.203,11.020338,0,,,,,828.0576099993133,0.0016281336,444.75046856705853,0.00162359,0.014449706,0.14820644
3285.825405947156,0.0055555888,1482023,3465.939,8.4695635,1641.5135,3.365549,3893.3074,11.021096,0,,,,,828.054845984133,0.001629243,444.74955441246397,0.0016236291,0.014240788,0.14879264
3285.8267948396015,0.005555593,1482024,3453.3728,8.459388,1642.9674,3.3658984,3878.5984,11.0078535,0,,,,,828.0564576360431,0.001632351,444.74684093832343,0.0016292447,0.01669301,0.14380866
3285.828183732047,0.005555597,1482025,3447.3584,8.462059,1648.7096,3.3720357,3873.814,11.011331,0,,,,,828.0522548739877,0.0016369842,444.74928183427835,0.0016328369,0.0113085825,0.14309563
3285.829572624492,0.0055556013,1482026,3467.8638,8.468632,1642.3496,3.3640835,3901.1912,11.019883,0,,,,,828.0559781958317,0.0016270418,444.74838189114723,0.0016239114,0.015341664,0.14221884
3285.830961516938,0.0055556055,1482027,3449.2607,8.460905,1645.0356,3.367994,3879.4817,11.009828,0,,,,,828.0542040208413,0.0016362034,444.7519294311885,0.0016310905,0.016498515,0.14718579
3285.8323504098494,0.00555561,1482028,3457.851,8.461917,1643.5258,3.367433,3890.7747,11.011146,0,,,,,828.053918203158,0.0016302766,444.748171365037,0.0016273865,0.013316415,0.14180604
3285.8337393022944,0.0055556144,1482029,3455.5234,8.465464,1647.7664,3.3708148,3887.302,11.01576,0,,,,,828.0548386160307,0.0016329399,444.7478779135659,0.0016285323,0.016715117,0.14017543
3285.8351281947403,0.0055556186,1482030,3468.797,8.471729,1644.2747,3.3669953,3906.301,11.023913,0,,,,,828.0529708314535,0.0016284055,444.74732092233785,0.001621393,0.01134066,0.14619465
3285.8365170871853,0.0055556227,1482031,3456.232,8.463134,1641.615,3.3654668,3889.4985,11.01273,0,,,,,828.059393678671,0.0016316475,444.74700924537564,0.0016258273,0.01692554,0.1436407
3285.83790597963,0.005555627,1482032,3448.9724,8.453824,1638.6826,3.3629491,3882.0188,11.000613,0,,,,,828.0545912385131,0.0016335092,444.74852807638877,0.0016286013,0.012085945,0.14492223
3285.8392948725414,0.0055556316,1482033,3457.1726,8.462858,1638.7362,3.3667312,3898.1448,11.012369,0,,,,,828.0543894748789,0.0016337553,444.74788579748247,0.0016278095,0.01372076,0.14179012
3285.8406837649873,0.005555636,1482034,3462.5283,8.468038,1645.9834,3.368176,3909.7607,11.01911,0,,,,,828.0563352203951,0.0016321342,444.7451012778667,0.0016259605,0.015618129,0.1376727
3285.8420726574323,0.00555564,1482035,3449.4749,8.462958,1648.9078,3.371113,3890.8125,11.012501,0,,,,,828.0506267007355,0.0016356222,444.7461718518297,0.0016294965,0.010125914,0.14162312
3285.8434615498777,0.005555644,1482036,3464.3196,8.470834,1645.4017,3.3677526,3905.8784,11.022749,0,,,,,828.0538596515255,0.0016278769,444.7487872977983,0.0016251185,0.015902916,0.14303929
3285.8448504427893,0.005555649,1482037,3466.2373,8.466365,1640.6387,3.367024,3908.9617,11.016933,0,,,,,828.0518214046746,0.0016281736,444.7463696667222,0.0016237115,0.012529868,0.1381295
3285.846239335235,0.005555653,1482038,3482.9993,8.471149,1634.385,3.359408,3929.2805,11.02316,0,,,,,828.056432660928,0.001620792,444.751401743305,0.0016174907,0.015067085,0.14244944
3285.84762822768,0.005555657,1482039,3470.506,8.479263,1648.767,3.3709219,3915.1013,11.033716,0,,,,,828.0559784574175,0.0016263287,444.74836514563435,0.0016267864,0.011494138,0.14155492
3285.8490171205917,0.005555662,1482040,3462.5437,8.466708,1645.4382,3.3670712,3903.7534,11.01738,0,,,,,828.0528951500933,0.0016309067,444.7494419843268,0.0016247621,0.011274984,0.14464128
3285.8504060130376,0.005555666,1482041,3455.84,8.466724,1645.9943,3.3707898,3896.6675,11.017401,0,,,,,828.0570811687227,0.0016327518,444.74694396353186,0.0016296367,0.015425631,0.13935865
3285.8517949054826,0.0055556702,1482042,3453.084,8.459414,1641.1204,3.365052,3896.0974,11.007887,0,,,,,828.0539383047194,0.0016334294,444.7479602923718,0.001629136,0.013310236,0.14029874
3285.8531837979276,0.0055556744,1482043,3450.6619,8.462666,1647.6373,3.3700533,3893.8457,11.012119,0,,,,,828.0560968070484,0.0016349948,444.74755477951044,0.0016296182,0.012979762,0.13906477
3285.854572690839,0.005555679,1482044,3459.5027,8.468432,1646.4694,3.3670163,3904.96,11.019623,0,,,,,828.0556421420341,0.0016330468,444.7516920424526,0.0016288902,0.0132915145,0.14286876
3285.855961583285,0.0055556833,1482045,3456.4663,8.466666,1648.091,3.3702204,3899.9224,11.017326,0,,,,,828.0557079975254,0.0016321838,444.7460066442568,0.0016278559,0.0146927275,0.13698725
3285.85735047573,0.0055556875,1482046,3451.0022,8.463004,1649.4167,3.3684082,3897.0327,11.01256,0,,,,,828.0501770475339,0.00163534,444.74966412011986,0.001628664,0.0077178623,0.14336844
3285.8587393686416,0.005555692,1482047,3454.1355,8.464982,1648.1167,3.3694546,3899.3972,11.015134,0,,,,,828.0534836786229,0.0016350055,444.7508171028382,0.0016288421,0.0121511305,0.14330071
3285.8601282610875,0.0055556963,1482048,3443.9216,8.45955,1650.5006,3.3720546,3887.646,11.008064,0,,,,,828.0537725974835,0.0016379739,444.74530515263706,0.0016321087,0.014928507,0.13545778
3285.8615171535325,0.0055557005,1482049,3436.5444,8.454139,1645.9889,3.3710616,3886.1372,11.001023,0,,,,,828.0539209537319,0.0016408225,444.748581127555,0.0016336528,0.012484232,0.13804008
3285.862906046444,0.005555705,1482050,3461.268,8.468128,1646.3678,3.3677557,3910.449,11.019227,0,,,,,828.0507093237609,0.0016300059,444.74922681864183,0.0016257501,0.011713042,0.14110458
3285.86429493889,0.0055557094,1482051,3462.7805,8.471946,1647.4642,3.3678646,3913.2388,11.024195,0,,,,,828.0559949308938,0.0016294437,444.7518820713451,0.0016263019,0.012146653,0.14744131
3285.8656838313354,0.0055557135,1482052,3455.3855,8.461806,1644.3497,3.36784,3904.514,11.011002,0,,,,,828.0539777617976,0.0016319952,444.74605155440366,0.0016281679,0.011722865,0.13640898
3285.867072724246,0.005555718,1482053,3447.8845,8.460618,1647.1245,3.3696477,3895.4397,11.009456,0,,,,,828.0567723578507,0.0016345398,444.74399572096485,0.001630828,0.017982861,0.13356148
3285.868461616692,0.0055557224,1482054,3435.0725,8.452382,1646.8015,3.3692553,3882.1567,10.998738,0,,,,,828.0521276974758,0.001641678,444.75236271861036,0.0016352017,0.006082567,0.14802395
3285.8698505096036,0.005555727,1482055,3448.149,8.464232,1651.1293,3.371502,3891.596,11.014157,0,,,,,828.0537636204066,0.0016351095,444.75031187375157,0.0016318302,0.012554941,0.14349672
3285.8712394020486,0.0055557312,1482056,3436.534,8.45212,1644.8408,3.367537,3881.3303,10.998397,0,,,,,828.057445053804,0.0016409456,444.74848252502693,0.0016356078,0.014243769,0.13557258
3285.8726282944945,0.0055557354,1482057,3457.5918,8.463811,1643.7131,3.3678627,3908.7993,11.01361,0,,,,,828.0531857030135,0.0016317164,444.74755726989605,0.0016285431,0.013458575,0.13887374
