TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3285.798991170703,0.005529689,1482004,,,,,,,168,,,,,,,,,,
3285.800380063614,0.005529694,1482005,,,,,,,32,,,,,,,,,,
3285.80176895699,0.005529699,1482006,,,,,,,32,,,,,,,,,,
3285.8031578503674,0.005529704,1482007,,,,,,,32,,,,,,,,,,
3285.8045467437446,0.005529709,1482008,1558.0974,6.226424,1175.6958,2.4558434,1215.4843,8.989949,0,,,,,909.6124740134087,0.0018609652,670.4122157429746,0.0029387798,0.012687295,0.14102323
3285.805935637121,0.0055297143,1482009,1560.7036,6.231727,1179.0913,2.4586809,1216.2783,8.997606,0,,,,,909.6145295550516,0.0018593204,670.4145712970009,0.0029332067,0.014555911,0.13766523
3285.8073245300325,0.005529719,1482010,1550.258,6.22222,1179.4427,2.4597929,1204.2166,8.98388,0,,,,,909.6145424828511,0.0018685131,670.4128509690298,0.0029461689,0.0152528705,0.13494198
3285.8087134234097,0.005529724,1482011,1556.43,6.2244453,1175.0084,2.4569447,1210.0746,8.987093,0,,,,,909.6139662329301,0.0018617292,670.4099398652813,0.0029388298,0.0148373,0.13331932
3285.810102316786,0.005529729,1482012,1557.2596,6.2280173,1176.613,2.4604452,1221.4556,8.9922495,0,,,,,909.6142235763211,0.0018617895,670.4137038915917,0.0029360056,0.013189047,0.14678612
3285.8114912101632,0.0055297343,1482013,1545.991,6.222984,1178.183,2.4606588,1200.1544,8.984982,0,,,,,909.6153157157042,0.0018746684,670.4136286512712,0.0029634507,0.015181385,0.13529472
3285.8128801035405,0.0055297394,1482014,1562.8981,6.2337413,1177.027,2.4570153,1217.8383,9.000514,0,,,,,909.6114362825839,0.0018574999,670.4125132505214,0.002929924,0.012207401,0.13513443
3285.814268996451,0.005529744,1482015,1562.1396,6.2275767,1176.1273,2.4557738,1218.8733,8.991614,0,,,,,909.6149289651869,0.0018560953,670.4099178501885,0.002928758,0.0128014125,0.13416211
3285.815657889828,0.005529749,1482016,1548.1621,6.217806,1174.8967,2.456211,1199.1168,8.977506,0,,,,,909.6100336746794,0.0018696492,670.4122317154748,0.0029523405,0.010937307,0.1395317
3285.817046783205,0.0055297543,1482017,1561.1616,6.2265472,1174.1521,2.4567027,1215.9849,8.990128,0,,,,,909.6143331001665,0.0018566758,670.4096223410226,0.002928816,0.018552082,0.13204964
3285.8184356765823,0.0055297595,1482018,1544.0992,6.2211957,1181.3331,2.4607706,1195.8348,8.982401,0,,,,,909.6154525527281,0.0018757458,670.4120750822063,0.0029601462,0.014237286,0.13890235
3285.8198245699587,0.0055297646,1482019,1561.6775,6.232195,1177.58,2.4574738,1215.8491,8.9982815,0,,,,,909.6146297959024,0.0018586349,670.408591808791,0.0029325841,0.008586876,0.13437435
3285.821213463336,0.0055297697,1482020,1545.9259,6.21867,1178.8077,2.4598272,1202.2563,8.978754,0,,,,,909.6152742909374,0.0018726656,670.4133870910806,0.0029576458,0.014645109,0.14090796
3285.8226023562474,0.0055297744,1482021,1561.1718,6.2318788,1178.2253,2.457682,1211.6416,8.997826,0,,,,,909.6138631059528,0.0018586731,670.4089935154493,0.0029325248,0.011917303,0.12950681
3285.823991249624,0.0055297795,1482022,1557.7819,6.2290025,1177.9497,2.4589624,1211.1982,8.993672,0,,,,,909.6146569872086,0.0018618744,670.4134778066689,0.0029386673,0.012105634,0.13819364
3285.8253801430014,0.0055297846,1482023,1554.4722,6.226695,1178.0289,2.457586,1205.8635,8.99034,0,,,,,909.6167194220328,0.0018649251,670.4131662642793,0.0029451647,0.011780498,0.1388415
3285.826769036378,0.0055297897,1482024,1562.9006,6.2314157,1177.3198,2.4600604,1217.7103,8.997157,0,,,,,909.613333472088,0.0018561515,670.4109454514817,0.0029290847,0.014173632,0.13406393
3285.828157929755,0.005529795,1482025,1567.1477,6.232475,1173.3037,2.4540958,1221.5212,8.998686,0,,,,,909.6126288457817,0.0018522997,670.4076982601323,0.0029216425,0.008721817,0.13329962
3285.8295468231313,0.0055298,1482026,1568.0881,6.2357745,1176.5292,2.4574459,1224.8303,9.003449,0,,,,,909.6150951864968,0.0018519857,670.4113958554145,0.002919265,0.012980131,0.13238148
3285.8309357165085,0.005529805,1482027,1555.7258,6.233208,1180.0804,2.459717,1212.3096,8.999744,0,,,,,909.6163376483197,0.0018647065,670.411331197002,0.002946148,0.014153928,0.13722481
3285.83232460942,0.0055298097,1482028,1558.5723,6.226641,1177.1421,2.4580805,1209.6918,8.990263,0,,,,,909.6137417833017,0.0018601251,670.412421973512,0.0029361357,0.010579328,0.13199702
3285.8337135027964,0.005529815,1482029,1565.8407,6.23416,1176.0491,2.4605813,1220.0454,9.001119,0,,,,,909.6156906489791,0.0018538177,670.4068438426057,0.0029238034,0.014372876,0.13063368
3285.8351023961736,0.00552982,1482030,1552.9952,6.224597,1178.9117,2.459278,1206.19,8.987311,0,,,,,909.6126924969462,0.0018661128,670.415500279731,0.0029444734,0.008883543,0.13650246
3285.83649128955,0.005529825,1482031,1557.285,6.224631,1176.4062,2.4557533,1208.1836,8.987361,0,,,,,909.6140034436633,0.0018611173,670.4170310411316,0.0029363385,0.014364684,0.13399799
3285.837880182926,0.00552983,1482032,1553.5748,6.225487,1179.338,2.4589086,1203.6147,8.988596,0,,,,,909.611666915977,0.0018654864,670.4156118513123,0.002944159,0.009711381,0.13528384
