TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3285.7989573595028,0.005495878,1482004,,,,,,,168,,,,,,,,,,
3285.8003462524134,0.0054958826,1482005,,,,,,,32,,,,,,,,,,
3285.801735145324,0.0054958872,1482006,,,,,,,32,,,,,,,,,,
3285.8031240382356,0.005495892,1482007,,,,,,,32,,,,,,,,,,
3285.804512931147,0.0054958966,1482008,2682.9397,7.219023,1142.6876,2.7112477,2078.9084,11.244134,0,,,,,905.2719761768637,0.0012244291,979.8425420784771,0.0019117142,0.012102187,0.13282996
3285.805901823592,0.0054959008,1482009,2686.4644,7.2265897,1149.2695,2.715973,2083.7026,11.255919,0,,,,,905.2716320661049,0.0012238288,979.8406725674315,0.0019090768,0.014106098,0.12953551
3285.8072907165038,0.0054959054,1482010,2675.366,7.2166214,1146.6066,2.7137868,2065.4507,11.240394,0,,,,,905.2724933426068,0.00122752,979.8406864188747,0.001916577,0.014835117,0.12700012
3285.8086796094153,0.00549591,1482011,2696.2197,7.2292824,1143.683,2.7122424,2098.1396,11.260113,0,,,,,905.2721938803626,0.0012198925,979.8402739550324,0.0019031566,0.014181586,0.12540044
3285.810068502326,0.0054959147,1482012,2679.299,7.2180204,1141.5579,2.709709,2070.363,11.242573,0,,,,,905.2704813733113,0.0012250078,979.844814968241,0.0019147095,0.012785303,0.13903949
3285.8114573952375,0.0054959194,1482013,2688.5796,7.2244344,1142.4181,2.7139864,2082.0286,11.252562,0,,,,,905.2732393578891,0.0012233035,979.8405510922396,0.001910003,0.014519859,0.12742312
3285.812846288149,0.005495924,1482014,2676.0725,7.2164335,1145.9552,2.715031,2079.1445,11.240101,0,,,,,905.2721350959315,0.0012265196,979.838393433327,0.0019130328,0.011830395,0.12706383
3285.814235180594,0.005495928,1482015,2668.6736,7.2136264,1148.6614,2.7155569,2065.8347,11.235728,0,,,,,905.2719936267221,0.0012295694,979.8437694266643,0.0019200036,0.012234108,0.12610759
3285.815624073505,0.005495933,1482016,2677.9724,7.214541,1143.095,2.7102907,2084.989,11.237153,0,,,,,905.2721536586556,0.001225599,979.8450455467994,0.0019145146,0.010347479,0.13154505
3285.8170129664168,0.0054959375,1482017,2674.9143,7.217891,1147.6506,2.7140462,2074.002,11.242372,0,,,,,905.272766763351,0.0012279454,979.8381264220018,0.0019136863,0.01823402,0.1240235
3285.8184018593283,0.005495942,1482018,2678.7795,7.213389,1142.6782,2.7108057,2076.244,11.235358,0,,,,,905.273426822389,0.0012256032,979.8431772171731,0.0019103562,0.013607554,0.13084213
3285.819790752239,0.005495947,1482019,2654.1265,7.199543,1147.3632,2.7153282,2055.999,11.213792,0,,,,,905.270528421434,0.0012339093,979.8437607114059,0.0019261152,0.007849915,0.12643953
3285.8211796451506,0.0054959515,1482020,2682.108,7.2185993,1144.0956,2.7110424,2085.9194,11.243473,0,,,,,905.2712194413394,0.0012243586,979.8458594372861,0.0019104971,0.014384661,0.1329418
3285.822568538062,0.005495956,1482021,2684.5366,7.221837,1143.813,2.714282,2100.8157,11.248517,0,,,,,905.2728654707462,0.0012239171,979.8404982602472,0.0019094322,0.011227474,0.12157721
3285.8239574305076,0.0054959604,1482022,2682.6064,7.219157,1144.88,2.712143,2098.8606,11.244343,0,,,,,905.2716356022171,0.0012241749,979.8436003793414,0.0019105048,0.011508337,0.13014212
3285.825346323419,0.005495965,1482023,2689.0552,7.2203918,1141.68,2.710115,2110.7817,11.246265,0,,,,,905.2727455508565,0.0012217115,979.8462191963837,0.0019061844,0.01119569,0.13068487
3285.8267352163302,0.0054959697,1482024,2686.6758,7.221851,1141.5067,2.7079213,2102.7793,11.248538,0,,,,,905.2724913777063,0.001223851,979.8409908417876,0.001909297,0.013582277,0.12615435
3285.8281241092413,0.0054959743,1482025,2677.3777,7.2164264,1144.7582,2.7129302,2105.1953,11.24009,0,,,,,905.2711692042486,0.0012262594,979.8411513174009,0.0019136502,0.008174977,0.12543175
3285.829513002152,0.005495979,1482026,2664.9304,7.2092094,1146.1357,2.7191021,2074.6218,11.228849,0,,,,,905.273250168881,0.0012309367,979.842362665929,0.0019212079,0.012473899,0.12445096
3285.8309018950636,0.0054959836,1482027,2681.4888,7.2195973,1145.4967,2.7124398,2099.0786,11.245028,0,,,,,905.2707521941416,0.0012244126,979.8461141083525,0.001914204,0.0136245,0.12938152
3285.832290787975,0.0054959883,1482028,2664.1235,7.213942,1149.9956,2.717084,2081.2058,11.236219,0,,,,,905.2711738258132,0.0012328002,979.8398124315182,0.0019210419,0.00971468,0.12403474
3285.833679680886,0.005495993,1482029,2677.554,7.2222123,1144.7548,2.7159162,2095.108,11.249102,0,,,,,905.2709613825642,0.0012276914,979.8371547504845,0.00191641,0.013878126,0.12288207
3285.8350685733317,0.005495997,1482030,2653.25,7.204609,1149.2594,2.7164536,2062.3545,11.221683,0,,,,,905.2702527706745,0.0012353208,979.8413176728748,0.0019290013,0.008193817,0.12890375
3285.8364574662423,0.005496002,1482031,2676.91,7.219321,1147.4805,2.7137818,2096.4578,11.244598,0,,,,,905.272807529494,0.0012273556,979.8383066045059,0.0019145183,0.013646966,0.12619226
3285.8378463591525,0.0054960065,1482032,2659.5723,7.2149677,1155.384,2.719647,2075.7834,11.237817,0,,,,,905.2709207127111,0.0012345839,979.8380301189013,0.0019268398,0.009273685,0.12750019
3285.839235252064,0.005496011,1482033,2682.5898,7.222748,1142.4388,2.7138934,2108.5342,11.249935,0,,,,,905.2727548228562,0.0012247851,979.8420957112074,0.0019130995,0.011027366,0.12427772
3285.8406241449757,0.005496016,1482034,2670.3433,7.22015,1147.3748,2.7150211,2092.2275,11.24589,0,,,,,905.2719244394929,0.0012296772,979.8376397289048,0.0019205656,0.012500788,0.120434925
3285.8420130378863,0.0054960204,1482035,2669.8477,7.2143393,1146.8599,2.715607,2100.4956,11.236839,0,,,,,905.270936924673,0.0012294442,979.8383453688751,0.0019196004,0.0072254217,0.12455227
3285.8434019307974,0.005496025,1482036,2674.4827,7.2121096,1143.6025,2.7095044,2097.4277,11.233366,0,,,,,905.272762896428,0.0012272777,979.8386258810501,0.0019158464,0.013355222,0.12521213
3285.844790823709,0.0054960297,1482037,2660.6968,7.213119,1147.895,2.7130125,2091.9558,11.234939,0,,,,,905.270923671677,0.0012345813,979.8350321113903,0.0019243404,0.009732877,0.120701835
3285.8461797166206,0.0054960344,1482038,2678.139,7.225388,1147.9355,2.7126424,2113.2507,11.254048,0,,,,,905.2717859493164,0.0012290655,979.8411970494533,0.0019158934,0.012390397,0.12480709
3285.847568609531,0.005496039,1482039,2666.3704,7.206602,1145.8552,2.7114913,2102.4492,11.224788,0,,,,,905.2709309463356,0.0012294094,979.8408227096351,0.0019175468,0.008731991,0.12410602
3285.8489575024428,0.0054960437,1482040,2667.5308,7.2109075,1144.7277,2.7185302,2097.5261,11.231494,0,,,,,905.2691005258538,0.001228763,979.8435819756462,0.0019190409,0.008702995,0.12672321
3285.8503463953543,0.0054960484,1482041,2679.7556,7.219144,1143.8098,2.7126865,2118.902,11.244323,0,,,,,905.2717586506396,0.0012258551,979.8396768560964,0.0019130779,0.012991866,0.12206557
3285.851735288265,0.005496053,1482042,2676.8616,7.2198715,1145.3186,2.7122834,2113.7466,11.245455,0,,,,,905.273139356852,0.0012286579,979.838977706058,0.0019150361,0.0106023755,0.12287113
3285.8531241811756,0.0054960577,1482043,2666.428,7.2071447,1143.4347,2.7107203,2100.5264,11.225633,0,,,,,905.2725201559285,0.0012300047,979.8390252823358,0.001920534,0.010213218,0.121898636
3285.854513074087,0.0054960623,1482044,2667.7231,7.2089963,1145.7616,2.7146907,2100.8672,11.228517,0,,,,,905.2705994744751,0.001229221,979.8425656005115,0.001917411,0.010365523,0.12519345
3285.8559019669988,0.005496067,1482045,2673.5664,7.2148104,1145.0637,2.7117202,2111.1536,11.237572,0,,,,,905.2697530621623,0.0012272528,979.8411955404557,0.0019173532,0.012054564,0.11962193
3285.8572908599094,0.0054960717,1482046,2649.6199,7.20226,1150.591,2.7187924,2081.8564,11.218024,0,,,,,905.2679129517181,0.0012355315,979.8392548976436,0.0019318204,0.004929297,0.12625872
3285.858679752821,0.0054960763,1482047,2668.7266,7.2107043,1145.5653,2.7116823,2106.791,11.231177,0,,,,,905.2693816847014,0.0012288489,979.8407138929567,0.0019183641,0.009623445,0.12598073
3285.8600686457326,0.005496081,1482048,2656.5256,7.205055,1146.7078,2.7138987,2087.8484,11.222378,0,,,,,905.2717915559324,0.0012341089,979.8376635882779,0.0019248788,0.012527273,0.1184368
3285.861457538643,0.0054960856,1482049,2662.8083,7.205301,1145.3315,2.7118924,2096.4236,11.222761,0,,,,,905.2704281037426,0.0012307084,979.8355538777253,0.0019239131,0.009378379,0.12145361
3285.8628464315548,0.0054960903,1482050,2664.0112,7.206885,1144.9124,2.7140553,2097.152,11.225227,0,,,,,905.2707318929255,0.0012304889,979.8385875584739,0.0019200128,0.009287298,0.12409207
3285.8642353244663,0.005496095,1482051,2673.8757,7.214941,1145.3944,2.717586,2112.0527,11.237776,0,,,,,905.270287003964,0.0012271007,979.8430299338324,0.0019176863,0.009553016,0.12967445
3285.8656242173774,0.0054960996,1482052,2668.629,7.2102146,1145.8442,2.7118893,2114.3438,11.230413,0,,,,,905.271229927645,0.0012291088,979.8353857216597,0.0019187452,0.008978468,0.119403236
3285.867013110288,0.0054961042,1482053,2665.587,7.213991,1151.0049,2.7198207,2093.7302,11.236296,0,,,,,905.2742023760478,0.0012319045,979.8359954867833,0.0019232624,0.014981034,0.11633208
3285.8684020031997,0.005496109,1482054,2656.3262,7.1994023,1145.7869,2.7128987,2097.8428,11.213573,0,,,,,905.2703788560616,0.0012327103,979.8449588394892,0.0019250693,0.0033093465,0.13112673
3285.869790896111,0.0054961136,1482055,2669.763,7.2062607,1143.496,2.7093785,2102.5496,11.224255,0,,,,,905.2717132098154,0.0012282345,979.842664424419,0.0019138318,0.009445354,0.12569067
3285.871179789022,0.005496118,1482056,2665.7764,7.2090044,1142.9176,2.7115068,2109.0354,11.228529,0,,,,,905.2716707472259,0.0012299811,979.8379401231462,0.0019218099,0.011286728,0.118945755
3285.8725686819334,0.005496123,1482057,2661.1636,7.2036886,1145.7699,2.7127926,2101.4604,11.220249,0,,,,,905.2715415655518,0.0012319044,979.8429851522025,0.0019204988,0.010519579,0.12202522
